Player,Name,Position,Age,Height,Weight,Salary,Season,Postseason,Team,Games_played,Games_started,Minutes,FG_made,FG_attempted,FG_percent,3P_made,3P_attempted,3P_percent,FT_made,FT_attempted,FT_percent,Rebound_off,Rebound_def,Assists,Blocks,Steals,Fouls,Turnovers,Points
6480,Derrick Williams,PF,24,80,240,4000000,'14-'15,FALSE,SAC,74,6,19.8,2.9,6.6,0.447,0.7,2.1,0.314,1.8,2.6,0.684,0.6,2.2,0.7,0.1,0.5,0.9,0.8,8.3
6480,Derrick Williams,PF,24,80,240,4000000,'15-'16,FALSE,NY,80,9,17.9,3.2,7.1,0.45,0.6,1.9,0.293,2.4,3.2,0.758,0.6,3.1,0.9,0.1,0.4,0.9,0.8,9.3
6480,Derrick Williams,PF,24,80,240,4000000,Career,FALSE,,376,101,21.4,3.2,7.5,0.433,0.6,2,0.299,2.2,3.1,0.715,0.9,3.3,0.7,0.3,0.5,1.3,1,9.3
6480,Derrick Williams,PF,24,80,240,4000000,No stats available.,TRUE,,,,,,,,,,,,,,,,,,,,,
6485,Lance Thomas,SF,28,80,235,1636842,'11-'12,FALSE,NO,42,10,15,1.4,3,0.452,0,0,0,1.2,1.5,0.839,1.2,1.8,0.3,0.2,0.2,1.9,0.6,4
6485,Lance Thomas,SF,28,80,235,1636842,'12-'13,FALSE,NO,59,9,10.9,0.9,1.8,0.5,0,0,0,0.7,1,0.729,0.8,1.2,0.3,0.1,0.2,1.3,0.2,2.5
6485,Lance Thomas,SF,28,80,235,1636842,'13-'14,FALSE,NO,5,0,8.4,0.4,1.8,0.222,0,0,0,0.4,0.8,0.5,0.4,1,0.6,0,0,0.8,0.4,1.2
6485,Lance Thomas,SF,28,80,235,1636842,'14-'15,FALSE,NY,40,24,26,3.4,7.9,0.434,0.2,0.5,0.333,1.2,1.7,0.742,0.9,2.1,1.2,0.2,0.7,1.6,1.4,8.3
6485,Lance Thomas,SF,28,80,235,1636842,'14-'15,FALSE,OKC,22,13,20.5,2,5.7,0.357,0,0,0,1,1.5,0.697,1.3,2.1,0.9,0,0.5,1.7,0.8,5.1
6485,Lance Thomas,SF,28,80,235,1636842,'15-'16,FALSE,NY,59,5,22.3,2.9,6.5,0.442,0.7,1.8,0.404,1.7,2,0.857,0.6,1.6,0.9,0.1,0.4,1.8,1,8.2
6485,Lance Thomas,SF,28,80,235,1636842,Career,FALSE,,227,61,18.2,2,4.7,0.435,0.2,0.6,0.386,1.2,1.5,0.79,0.9,1.7,0.7,0.1,0.4,1.6,0.8,5.5
6485,Lance Thomas,SF,28,80,235,1636842,No stats available.,TRUE,,,,,,,,,,,,,,,,,,,,,
6530,Greg Smith,PF,25,82,250,,'11-'12,FALSE,HOU,8,0,8.6,0.9,1.4,0.636,0,0,0,0,0,0,0.6,1.9,0.1,0.6,0.3,2.1,0.1,1.8
6530,Greg Smith,PF,25,82,250,,'12-'13,FALSE,HOU,70,10,15.9,2.4,3.9,0.62,0,0,0,1.2,1.9,0.623,1.6,3,0.4,0.6,0.3,2.5,0.6,6
6530,Greg Smith,PF,25,82,250,,'13-'14,FALSE,HOU,11,0,9.1,1.6,2.5,0.643,0,0,0,0.2,0.5,0.4,1,1.5,0,0.2,0.1,1.5,0.5,3.5
6530,Greg Smith,PF,25,82,250,,'14-'15,FALSE,DAL,42,2,8.6,0.7,1.2,0.612,0,0,0,0.5,0.9,0.513,0.6,1.3,0.2,0.3,0.2,1.3,0.3,1.9
6530,Greg Smith,PF,25,82,250,,'15-'16,FALSE,MIN,18,0,10.7,1,1.8,0.563,0,0,0,0.4,0.9,0.412,0.7,1.7,0.3,0.1,0.2,1.6,0.4,2.4
6530,Greg Smith,PF,25,82,250,,Career,FALSE,,149,12,12.3,1.6,2.6,0.617,0,0,0,0.7,1.3,0.576,1.1,2.2,0.3,0.4,0.2,1.9,0.4,4
6530,Greg Smith,PF,25,82,250,,'12-'13,TRUE,HOU,5,1,11.8,1.2,1.8,0.667,0,0,0,1.2,2.4,0.5,1.4,1.2,0,0.4,0.4,1.8,0.8,3.6
6530,Greg Smith,PF,25,82,250,,'14-'15,TRUE,DAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6530,Greg Smith,PF,25,82,250,,Career,TRUE,,6,1,10,1,1.5,0.667,0,0,0,1,2,0.5,1.2,1,0,0.3,0.3,1.5,0.7,3
6569,Alan Anderson,SG,33,78,220,4000000,'05-'06,FALSE,CHA,36,7,15.7,2.1,5,0.414,0.7,1.6,0.414,0.9,1.1,0.805,0.6,1.3,0.9,0.1,0.3,1.3,0.9,5.8
6569,Alan Anderson,SG,33,78,220,4000000,'06-'07,FALSE,CHA,17,0,15.1,2.2,4.8,0.457,0.3,1.2,0.25,1.1,1.4,0.826,0.7,1.2,1.2,0,0.4,1.9,1.3,5.8
6569,Alan Anderson,SG,33,78,220,4000000,'11-'12,FALSE,TOR,17,12,27.1,3.2,8.4,0.387,1.4,3.6,0.393,1.7,2,0.853,0.5,1.5,1.5,0.2,0.3,2.1,1.5,9.6
6569,Alan Anderson,SG,33,78,220,4000000,'12-'13,FALSE,TOR,65,2,23,3.6,9.5,0.383,1.5,4.4,0.333,1.9,2.3,0.857,0.5,1.8,1.6,0.1,0.7,2,1.2,10.7
6569,Alan Anderson,SG,33,78,220,4000000,'13-'14,FALSE,BKN,78,26,22.7,2.5,6.2,0.4,1.1,3.2,0.339,1.2,1.5,0.78,0.5,1.7,1,0.1,0.6,1.9,0.8,7.2
6569,Alan Anderson,SG,33,78,220,4000000,'14-'15,FALSE,BKN,74,19,23.6,2.6,5.9,0.443,1,2.8,0.348,1.1,1.4,0.812,0.4,2.3,1.1,0.1,0.8,2,0.8,7.4
6569,Alan Anderson,SG,33,78,220,4000000,'15-'16,FALSE,WSH,13,0,14.8,1.6,4.5,0.356,0.9,2.8,0.324,0.8,1.2,0.733,0.1,2,1.1,0.1,0.3,1.9,0.2,5
6569,Alan Anderson,SG,33,78,220,4000000,Career,FALSE,,300,66,21.6,2.7,6.7,0.406,1.1,3.1,0.345,1.3,1.6,0.818,0.5,1.8,1.2,0.1,0.6,1.9,0.9,7.8
6569,Alan Anderson,SG,33,78,220,4000000,'13-'14,TRUE,BKN,12,2,21.8,2.1,5.2,0.403,0.8,2.6,0.29,1,1.5,0.667,0.8,1.8,1.3,0,0.8,2.7,0.8,5.9
6569,Alan Anderson,SG,33,78,220,4000000,'14-'15,TRUE,BKN,6,0,23.7,4.2,6.8,0.61,1.7,2.7,0.625,1,1.5,0.667,0.3,3.2,1.2,0.2,0.7,1.5,1.3,11
6569,Alan Anderson,SG,33,78,220,4000000,Career,TRUE,,18,2,22.4,2.8,5.7,0.485,1.1,2.6,0.404,1,1.5,0.667,0.7,2.3,1.2,0.1,0.8,2.3,1,7.6
6576,Quincy Acy,SF,25,79,240,981348,'12-'13,FALSE,TOR,29,0,11.8,1.4,2.6,0.56,0,0.1,0.5,1.1,1.3,0.816,1,1.6,0.4,0.5,0.4,1.8,0.6,4
6576,Quincy Acy,SF,25,79,240,981348,'13-'14,FALSE,SAC,56,0,14,1.1,2.3,0.472,0,0.2,0.2,0.5,0.8,0.667,1.2,2.4,0.4,0.4,0.3,2,0.5,2.7
6576,Quincy Acy,SF,25,79,240,981348,'13-'14,FALSE,TOR,7,0,8.7,0.9,2,0.429,0.3,0.7,0.4,0.7,1.1,0.625,0.7,1.4,0.6,0.4,0.6,1.1,0.3,2.7
6576,Quincy Acy,SF,25,79,240,981348,'14-'15,FALSE,NY,68,22,18.9,2.2,4.9,0.459,0.3,0.9,0.3,1.1,1.4,0.784,1.2,3.3,1,0.3,0.4,2.2,0.9,5.9
6576,Quincy Acy,SF,25,79,240,981348,'15-'16,FALSE,SAC,59,29,14.8,2,3.6,0.556,0.3,0.8,0.388,0.8,1.2,0.735,1.1,2.1,0.5,0.4,0.5,1.7,0.5,5.2
6576,Quincy Acy,SF,25,79,240,981348,Career,FALSE,,219,51,15.3,1.7,3.5,0.498,0.2,0.6,0.333,0.9,1.2,0.75,1.1,2.5,0.6,0.4,0.4,1.9,0.6,4.5
6576,Quincy Acy,SF,25,79,240,981348,No stats available.,TRUE,,,,,,,,,,,,,,,,,,,,,
6578,Harrison Barnes,SF,23,80,225,3873398,'12-'13,FALSE,GS,81,81,25.4,3.4,7.8,0.439,0.6,1.8,0.359,1.8,2.3,0.758,0.7,3.5,1.2,0.2,0.6,1.7,1.2,9.2
6578,Harrison Barnes,SF,23,80,225,3873398,'13-'14,FALSE,GS,78,24,28.3,3.5,8.7,0.399,0.8,2.4,0.347,1.7,2.3,0.718,0.9,3.1,1.5,0.3,0.8,2,1.1,9.5
6578,Harrison Barnes,SF,23,80,225,3873398,'14-'15,FALSE,GS,82,82,28.3,3.9,8,0.482,1.1,2.6,0.405,1.3,1.8,0.72,1.4,4.1,1.4,0.2,0.7,1.8,0.9,10.1
6578,Harrison Barnes,SF,23,80,225,3873398,'15-'16,FALSE,GS,66,59,30.9,4.5,9.6,0.466,1.2,3.2,0.383,1.5,2,0.761,1.2,3.8,1.8,0.2,0.6,2.1,0.9,11.7
6578,Harrison Barnes,SF,23,80,225,3873398,Career,FALSE,,307,246,28.1,3.8,8.5,0.446,0.9,2.5,0.376,1.6,2.1,0.739,1,3.6,1.5,0.2,0.7,1.9,1,10.1
6578,Harrison Barnes,SF,23,80,225,3873398,'12-'13,TRUE,GS,12,12,38.4,6,13.5,0.444,1.6,4.3,0.365,2.5,2.9,0.857,1.5,4.9,1.3,0.4,0.6,2.8,1.3,16.1
6578,Harrison Barnes,SF,23,80,225,3873398,'13-'14,TRUE,GS,7,0,22.3,2.7,6.9,0.396,1.1,3,0.381,1.3,2.3,0.563,1,3,1.1,0.4,0.1,1.9,0.7,7.9
6578,Harrison Barnes,SF,23,80,225,3873398,'14-'15,TRUE,GS,21,21,32.4,4.2,9.5,0.44,1,3,0.355,1.2,1.6,0.735,2.1,3.1,1.5,0.5,0.8,2.1,1,10.6
6578,Harrison Barnes,SF,23,80,225,3873398,'15-'16,TRUE,GS,10,10,31.6,3.3,9.2,0.359,0.7,2.8,0.25,1.7,2.1,0.81,1.5,3.9,1.1,0.1,0.6,2.1,0.8,9
6578,Harrison Barnes,SF,23,80,225,3873398,Career,TRUE,,50,43,32.3,4.2,10,0.422,1.1,3.3,0.344,1.6,2.1,0.764,1.7,3.7,1.3,0.4,0.6,2.2,1,11.2
6579,Will Barton,SF,25,78,175,3533333,'12-'13,FALSE,POR,73,5,12.2,1.6,4.2,0.382,0.1,0.9,0.138,0.7,0.9,0.769,0.5,1.5,0.8,0.1,0.5,0.8,0.8,4
6579,Will Barton,SF,25,78,175,3533333,'13-'14,FALSE,POR,41,0,9.4,1.6,3.8,0.417,0.2,0.8,0.303,0.6,0.8,0.813,0.4,1.4,0.8,0.2,0.2,0.8,0.4,4
6579,Will Barton,SF,25,78,175,3533333,'14-'15,FALSE,DEN,28,0,24.4,4,9,0.443,0.7,2.4,0.284,2.3,2.8,0.81,0.8,3.8,1.9,0.5,1.2,1.8,1.6,11
6579,Will Barton,SF,25,78,175,3533333,'14-'15,FALSE,POR,30,0,10,1.3,3.3,0.38,0.1,0.6,0.222,0.3,0.5,0.667,0.1,1,0.9,0.1,0.5,0.7,0.6,3
6579,Will Barton,SF,25,78,175,3533333,'15-'16,FALSE,DEN,82,1,28.7,5.2,12,0.432,1.4,4,0.345,2.6,3.3,0.806,0.7,5.1,2.5,0.5,0.9,1.8,1.7,14.4
6579,Will Barton,SF,25,78,175,3533333,Career,FALSE,,254,6,18.2,3,7.1,0.421,0.6,2,0.303,1.4,1.8,0.797,0.5,2.8,1.5,0.3,0.6,1.2,1.1,8
6579,Will Barton,SF,25,78,175,3533333,'13-'14,TRUE,POR,7,0,11.6,2.4,4.9,0.5,0.9,1.6,0.545,0.7,0.9,0.833,0.7,1,0.4,0.3,0.1,1,0.9,6.4
6579,Will Barton,SF,25,78,175,3533333,Career,TRUE,,7,0,11.6,2.4,4.9,0.5,0.9,1.6,0.545,0.7,0.9,0.833,0.7,1,0.4,0.3,0.1,1,0.9,6.4
6580,Bradley Beal,SG,22,77,207,5694674,'12-'13,FALSE,WSH,56,46,31.2,5,12.3,0.41,1.6,4.2,0.386,2.2,2.8,0.786,0.8,3,2.4,0.5,0.9,2,1.6,13.9
6580,Bradley Beal,SG,22,77,207,5694674,'13-'14,FALSE,WSH,73,73,34.7,6.6,15.7,0.419,1.9,4.7,0.402,2,2.6,0.788,0.7,3,3.3,0.2,1,2.1,1.8,17.1
6580,Bradley Beal,SG,22,77,207,5694674,'14-'15,FALSE,WSH,63,59,33.4,5.8,13.5,0.427,1.7,4.1,0.409,2.1,2.6,0.783,0.9,2.9,3.1,0.3,1.2,2.2,2,15.3
6580,Bradley Beal,SG,22,77,207,5694674,'15-'16,FALSE,WSH,55,35,31.1,6.5,14.5,0.449,1.9,4.9,0.387,2.5,3.2,0.767,0.8,2.7,2.9,0.2,1,2.1,2,17.4
6580,Bradley Beal,SG,22,77,207,5694674,Career,FALSE,,247,213,32.8,6,14.1,0.426,1.8,4.5,0.397,2.2,2.8,0.781,0.8,2.9,3,0.3,1,2.1,1.8,16
6580,Bradley Beal,SG,22,77,207,5694674,'13-'14,TRUE,WSH,11,11,41.6,6.8,16.1,0.424,2,4.8,0.415,3.5,4.5,0.796,1.4,3.6,4.5,0.6,1.6,2.8,2.1,19.2
6580,Bradley Beal,SG,22,77,207,5694674,'14-'15,TRUE,WSH,10,10,41.8,8.1,20,0.405,2.3,6.3,0.365,4.9,5.9,0.831,1.4,4.1,4.6,0.7,1.6,1.9,2.6,23.4
6580,Bradley Beal,SG,22,77,207,5694674,Career,TRUE,,21,21,41.7,7.4,18,0.414,2.1,5.5,0.388,4.2,5.1,0.815,1.4,3.9,4.6,0.7,1.6,2.4,2.3,21.2
6581,Jae Crowder,SF,25,78,235,6796117,'12-'13,FALSE,DAL,78,16,17.3,1.8,4.7,0.384,0.8,2.5,0.328,0.6,0.9,0.644,0.5,2,1.2,0.2,0.8,1.6,0.6,5
6581,Jae Crowder,SF,25,78,235,6796117,'13-'14,FALSE,DAL,78,8,16.1,1.7,3.8,0.439,0.6,1.9,0.331,0.6,0.8,0.754,0.6,1.9,0.8,0.3,0.8,1.3,0.5,4.6
6581,Jae Crowder,SF,25,78,235,6796117,'14-'15,FALSE,BOS,57,17,24.2,3.4,8.2,0.418,0.8,3,0.282,1.7,2.3,0.762,1.1,3.6,1.4,0.4,1,1.9,0.7,9.5
6581,Jae Crowder,SF,25,78,235,6796117,'14-'15,FALSE,DAL,25,0,10.6,1.3,3,0.434,0.5,1.5,0.342,0.4,0.4,0.909,0.5,0.7,0.5,0.2,0.6,1,0.4,3.6
6581,Jae Crowder,SF,25,78,235,6796117,'15-'16,FALSE,BOS,73,73,31.6,4.9,11.1,0.443,1.7,5,0.336,2.7,3.3,0.82,1,4.2,1.8,0.5,1.7,2.7,1.1,14.2
6581,Jae Crowder,SF,25,78,235,6796117,Career,FALSE,,311,114,21.1,2.8,6.5,0.426,1,2.9,0.324,1.3,1.7,0.774,0.7,2.7,1.2,0.3,1,1.8,0.7,7.8
6581,Jae Crowder,SF,25,78,235,6796117,'13-'14,TRUE,DAL,7,0,11.6,1.1,2.6,0.444,0.4,1,0.429,0,0,0,0.6,1.1,0.3,0.1,0.3,1.9,0.4,2.7
6581,Jae Crowder,SF,25,78,235,6796117,'14-'15,TRUE,BOS,4,1,25,3.8,7.3,0.517,0.8,2.5,0.3,2.5,3.3,0.769,2,3,2,0.8,1,3.5,1.3,10.8
6581,Jae Crowder,SF,25,78,235,6796117,'15-'16,TRUE,BOS,6,6,32.8,3.3,12,0.278,1.7,6.8,0.244,1.2,1.8,0.636,0.8,5.7,2.2,0.5,1.5,2.8,1.2,9.5
6581,Jae Crowder,SF,25,78,235,6796117,Career,TRUE,,17,7,22.2,2.5,7,0.361,0.9,3.4,0.276,1,1.4,0.708,1,3.2,1.4,0.4,0.9,2.6,0.9,7
6582,Jared Cunningham,SG,24,76,195,947276,'12-'13,FALSE,DAL,8,0,3.3,0.8,1.8,0.429,0.3,0.4,0.667,0.3,0.3,1,0.1,0.3,0.1,0,0.1,0.4,0.3,2
6582,Jared Cunningham,SG,24,76,195,947276,'13-'14,FALSE,ATL,5,0,4.4,0.2,0.4,0.5,0,0.2,0,0,0.4,0,0,0.2,0.6,0,0,0.6,0.4,0.4
6582,Jared Cunningham,SG,24,76,195,947276,'13-'14,FALSE,SAC,8,0,7.3,0.6,2.4,0.263,0.1,0.8,0.167,1.6,1.8,0.929,0.1,0.5,0.6,0,0.4,1.6,0,3
6582,Jared Cunningham,SG,24,76,195,947276,'14-'15,FALSE,LAC,19,0,4.7,0.6,1.7,0.364,0.2,0.7,0.308,0.4,0.7,0.538,0.1,0.4,0.5,0,0.2,0.6,0.4,1.8
6582,Jared Cunningham,SG,24,76,195,947276,'15-'16,FALSE,CLE,40,3,8.9,0.8,2.3,0.352,0.3,0.8,0.313,0.8,1.2,0.625,0.1,0.7,0.5,0.1,0.3,0.9,0.5,2.6
6582,Jared Cunningham,SG,24,76,195,947276,'15-'16,FALSE,MIL,4,0,13.8,1,3.5,0.286,0.5,1.8,0.286,1.5,1.8,0.857,0,2.3,0.3,0,0.5,1,0.8,4
6582,Jared Cunningham,SG,24,76,195,947276,Career,FALSE,,84,3,7.2,0.7,2.1,0.347,0.2,0.7,0.306,0.7,1,0.674,0.1,0.6,0.5,0,0.3,0.9,0.4,2.3
6582,Jared Cunningham,SG,24,76,195,947276,No stats available.,TRUE,,,,,,,,,,,,,,,,,,,,,
6583,Anthony Davis,PF,23,82,253,7070730,'12-'13,FALSE,NO,64,60,28.8,5.5,10.6,0.516,0,0.1,0,2.6,3.5,0.751,2.6,5.6,1,1.8,1.2,2.5,1.4,13.5
6583,Anthony Davis,PF,23,82,253,7070730,'13-'14,FALSE,NO,67,66,35.2,7.8,15,0.519,0,0.1,0.222,5.2,6.6,0.791,3.1,7,1.6,2.8,1.3,3,1.6,20.8
6583,Anthony Davis,PF,23,82,253,7070730,'14-'15,FALSE,NO,68,68,36.1,9.4,17.6,0.535,0,0.2,0.083,5.5,6.8,0.805,2.5,7.7,2.2,2.9,1.5,2.1,1.4,24.4
6583,Anthony Davis,PF,23,82,253,7070730,'15-'16,FALSE,NO,61,61,35.5,9.2,18.6,0.493,0.6,1.8,0.324,5.3,7,0.758,2.1,8.2,1.9,2,1.3,2.4,2,24.3
6583,Anthony Davis,PF,23,82,253,7070730,Career,FALSE,,260,255,33.9,8,15.4,0.516,0.1,0.5,0.281,4.7,6,0.78,2.6,7.1,1.7,2.4,1.3,2.5,1.6,20.8
6583,Anthony Davis,PF,23,82,253,7070730,'14-'15,TRUE,NO,4,4,43,11.8,21.8,0.54,0,0.5,0,8,9,0.889,2.3,8.8,2,3,1.3,3,3.3,31.5
6583,Anthony Davis,PF,23,82,253,7070730,Career,TRUE,,4,4,43,11.8,21.8,0.54,0,0.5,0,8,9,0.889,2.3,8.8,2,3,1.3,3,3.3,31.5
6585,Andre Drummond,C,22,83,279,3272091,'12-'13,FALSE,DET,60,10,20.7,3.5,5.7,0.608,0,0,0.5,1,2.7,0.371,2.8,4.8,0.5,1.6,1,2.4,1,7.9
6585,Andre Drummond,C,22,83,279,3272091,'13-'14,FALSE,DET,81,81,32.3,5.9,9.5,0.623,0,0,0,1.7,4,0.418,5.4,7.8,0.4,1.6,1.2,3.4,1.4,13.5
6585,Andre Drummond,C,22,83,279,3272091,'14-'15,FALSE,DET,82,82,30.5,6,11.7,0.514,0,0,0,1.7,4.5,0.389,5.3,8.1,0.7,1.9,0.9,3.5,1.5,13.8
6585,Andre Drummond,C,22,83,279,3272091,'15-'16,FALSE,DET,81,81,32.9,6.8,13.1,0.521,0,0.1,0.333,2.6,7.2,0.355,4.9,9.9,0.8,1.4,1.5,3,1.9,16.2
6585,Andre Drummond,C,22,83,279,3272091,Career,FALSE,,304,254,29.7,5.7,10.3,0.553,0,0,0.25,1.8,4.7,0.38,4.7,7.9,0.6,1.6,1.2,3.1,1.5,13.2
6585,Andre Drummond,C,22,83,279,3272091,'15-'16,TRUE,DET,4,4,32.8,7,13.5,0.519,0,0.3,0,2.8,8.5,0.324,3,6,0,1.5,0.3,2,1,16.8
6585,Andre Drummond,C,22,83,279,3272091,Career,TRUE,,4,4,32.8,7,13.5,0.519,0,0.3,0,2.8,8.5,0.324,3,6,0,1.5,0.3,2,1,16.8
6587,Festus Ezeli,C,26,83,265,2008748,'12-'13,FALSE,GS,78,41,14.4,0.9,2.2,0.438,0,0,0,0.6,1,0.531,1.8,2.2,0.3,0.9,0.3,2,0.8,2.4
6587,Festus Ezeli,C,26,83,265,2008748,'14-'15,FALSE,GS,46,7,11,1.7,3,0.547,0,0,0,1.1,1.7,0.628,1.3,2.1,0.2,0.9,0.2,1.7,0.7,4.4
6587,Festus Ezeli,C,26,83,265,2008748,'15-'16,FALSE,GS,46,13,16.7,2.7,5,0.548,0,0,0,1.5,2.9,0.53,2,3.6,0.7,1.1,0.4,2,0.8,7
6587,Festus Ezeli,C,26,83,265,2008748,Career,FALSE,,170,61,14.1,1.6,3.2,0.513,0,0,0,1,1.7,0.557,1.7,2.6,0.4,1,0.3,1.9,0.8,4.2
6587,Festus Ezeli,C,26,83,265,2008748,'12-'13,TRUE,GS,12,3,11.2,0.5,1.1,0.462,0,0,0,1,1.8,0.571,1.1,1.4,0.2,0.6,0.3,2,1,2
6587,Festus Ezeli,C,26,83,265,2008748,'14-'15,TRUE,GS,20,0,9.2,1.4,2.5,0.54,0,0,0,0.8,1.5,0.552,1.2,1.9,0.3,0.5,0.1,1.3,0.6,3.5
6587,Festus Ezeli,C,26,83,265,2008748,'15-'16,TRUE,GS,9,0,9.2,1.9,3.2,0.586,0,0,0,0.9,1.9,0.471,1,2.6,0.3,0.6,0,1.4,0.9,4.7
6587,Festus Ezeli,C,26,83,265,2008748,Career,TRUE,,41,3,9.8,1.2,2.2,0.543,0,0,0,0.9,1.6,0.537,1.1,1.9,0.3,0.5,0.1,1.5,0.8,3.3
6588,Evan Fournier,SG,23,79,205,2288205,'12-'13,FALSE,DEN,38,4,11.3,2,4,0.493,0.6,1.4,0.407,0.8,1,0.769,0.2,0.8,1.2,0,0.5,1.7,0.8,5.3
6588,Evan Fournier,SG,23,79,205,2288205,'13-'14,FALSE,DEN,76,4,19.8,3,7.2,0.419,1.2,3.1,0.376,1.2,1.6,0.756,0.5,2.2,1.5,0.1,0.4,2.4,1.3,8.4
6588,Evan Fournier,SG,23,79,205,2288205,'14-'15,FALSE,ORL,58,32,28.6,4.4,9.9,0.44,1.5,3.9,0.378,1.8,2.5,0.728,0.5,2.2,2.1,0,0.7,2,1.4,12
6588,Evan Fournier,SG,23,79,205,2288205,'15-'16,FALSE,ORL,79,71,32.5,5.4,11.8,0.462,2,4.9,0.4,2.5,3,0.836,0.4,2.4,2.7,0,1.2,2.7,1.7,15.4
6588,Evan Fournier,SG,23,79,205,2288205,Career,FALSE,,251,111,24.5,3.9,8.8,0.448,1.4,3.6,0.389,1.7,2.2,0.784,0.4,2.1,2,0,0.8,2.3,1.4,11
6588,Evan Fournier,SG,23,79,205,2288205,'12-'13,TRUE,DEN,4,4,13.3,1.5,4.3,0.353,0,2,0,1.8,2,0.875,0,0,1,0,0.5,1.5,1.5,4.8
6588,Evan Fournier,SG,23,79,205,2288205,Career,TRUE,,4,4,13.3,1.5,4.3,0.353,0,2,0,1.8,2,0.875,0,0,1,0,0.5,1.5,1.5,4.8
6589,Draymond Green,PF,26,79,230,14260870,'12-'13,FALSE,GS,79,1,13.4,1.1,3.3,0.327,0.2,0.8,0.209,0.6,0.7,0.818,0.7,2.6,0.7,0.3,0.5,2,0.6,2.9
6589,Draymond Green,PF,26,79,230,14260870,'13-'14,FALSE,GS,82,12,21.9,2.3,5.6,0.407,0.7,2,0.333,1,1.5,0.667,1.1,3.9,1.9,0.9,1.2,2.8,1.1,6.2
6589,Draymond Green,PF,26,79,230,14260870,'14-'15,FALSE,GS,79,79,31.5,4.3,9.7,0.443,1.4,4.2,0.337,1.7,2.5,0.66,1.4,6.8,3.7,1.3,1.6,3.2,1.7,11.7
6589,Draymond Green,PF,26,79,230,14260870,'15-'16,FALSE,GS,81,81,34.7,5,10.1,0.49,1.2,3.2,0.388,2.8,4.1,0.696,1.7,7.8,7.4,1.4,1.5,3,3.2,14
6589,Draymond Green,PF,26,79,230,14260870,Career,FALSE,,321,173,25.4,3.1,7.2,0.44,0.9,2.6,0.342,1.5,2.2,0.69,1.2,5.3,3.4,1,1.2,2.8,1.7,8.7
6589,Draymond Green,PF,26,79,230,14260870,'12-'13,TRUE,GS,12,1,18.6,2,4.7,0.429,0.8,1.9,0.391,1.1,1.4,0.765,1.2,3.1,1.6,0.8,0.5,2.9,1,5.8
6589,Draymond Green,PF,26,79,230,14260870,'13-'14,TRUE,GS,7,4,32.6,4,8.6,0.467,1.1,4.1,0.276,2.7,3.4,0.792,2.6,5.7,2.9,1.7,1.7,4.7,2.4,11.9
6589,Draymond Green,PF,26,79,230,14260870,'14-'15,TRUE,GS,21,21,37.3,4.8,11.4,0.417,1.1,4.3,0.264,3,4.1,0.736,2.2,7.9,5.2,1.2,1.8,4.2,2.8,13.7
6589,Draymond Green,PF,26,79,230,14260870,'15-'16,TRUE,GS,10,10,37.6,5.7,12.7,0.449,2,4.8,0.417,4.3,6,0.717,1.7,8.7,7,2.3,1.6,3.6,2.4,17.7
6589,Draymond Green,PF,26,79,230,14260870,Career,TRUE,,50,36,32.2,4.2,9.7,0.433,1.2,3.8,0.319,2.8,3.8,0.739,1.9,6.6,4.4,1.4,1.4,3.9,2.2,12.4
6591,Maurice Harkless,SF,23,81,215,2894059,'12-'13,FALSE,ORL,76,59,26,3.4,7.4,0.461,0.4,1.5,0.274,1,1.7,0.57,1.6,2.8,0.7,0.8,1.2,1.9,0.9,8.2
6591,Maurice Harkless,SF,23,81,215,2894059,'13-'14,FALSE,ORL,80,41,24.4,2.8,6,0.464,0.7,1.9,0.383,1.1,1.8,0.594,0.9,2.4,1,0.6,1.2,1.8,1.1,7.4
6591,Maurice Harkless,SF,23,81,215,2894059,'14-'15,FALSE,ORL,45,4,15,1.4,3.5,0.399,0.2,1.2,0.179,0.5,0.9,0.537,0.8,1.5,0.6,0.2,0.7,1.5,0.6,3.5
6591,Maurice Harkless,SF,23,81,215,2894059,'15-'16,FALSE,POR,78,14,18.7,2.5,5.3,0.474,0.5,1.8,0.279,0.9,1.4,0.622,1.3,2.3,0.9,0.4,0.6,1.6,0.8,6.4
6591,Maurice Harkless,SF,23,81,215,2894059,Career,FALSE,,279,118,21.7,2.7,5.8,0.459,0.5,1.7,0.3,0.9,1.5,0.589,1.2,2.4,0.8,0.6,1,1.7,0.9,6.7
6591,Maurice Harkless,SF,23,81,215,2894059,'15-'16,TRUE,POR,11,11,24.7,4.3,10,0.427,1.4,4,0.341,1.1,2.3,0.48,2,3.1,0.6,0.3,0.9,3.5,1,11
6591,Maurice Harkless,SF,23,81,215,2894059,Career,TRUE,,11,11,24.7,4.3,10,0.427,1.4,4,0.341,1.1,2.3,0.48,2,3.1,0.6,0.3,0.9,3.5,1,11
6592,John Henson,PF,25,83,229,2943221,'12-'13,FALSE,MIL,63,9,13.1,2.6,5.3,0.482,0,0,0,0.9,1.7,0.533,1.8,2.9,0.5,0.7,0.3,1.3,0.7,6
6592,John Henson,PF,25,83,229,2943221,'13-'14,FALSE,MIL,70,23,26.5,4.9,9.1,0.538,0,0,0,1.3,2.5,0.514,2.4,4.7,1.6,1.7,0.6,2.6,1.6,11.1
